3941,Armani,Dress,3,2000,6000,10
3946,Dior,Pant Suit,9,500,2500,1
3951,Valentino,Jeans,6,4500,20500,5
3956,Louis Vuitton,Pant Suit,2,1200,10000,8
3961,Gucci,Dress,0,1000,10000,6
3966,Burberry,Jeans,6,1000,20500,2
3971,Saint Laurent,Pant Suit,10,1000,15500,4
3976,Armani,Pant Suit,12,4500,20500,2
3981,Dior,Accessories,0,500,20500,10
3986,Valentino,Jeans,0,1200,15500,2
3991,Louis Vuitton,Hand Bag,15,500,10000,2
3996,Gucci,Hand Bag,8,1000,5000,4
4001,Burberry,Suit,6,500,5000,11
4006,Saint Laurent,Accessories,6,500,10000,12
4011,Armani,Accessories,5,3500,6000,9
4016,Dior,Dress,11,1000,6000,10
4021,Valentino,Hand Bag,6,4500,6000,4
4026,Louis Vuitton,Hand Bag,0,500,15500,1
4031,Gucci,Suit,10,500,5000,6
4036,Burberry,Pant Suit,13,1000,2500,12
4041,Saint Laurent,Pant Suit,1,500,2500,10
4046,Armani,Pant Suit,2,500,5000,2
4051,Dior,Accessories,9,1000,15500,8
4056,Valentino,Suit,8,4500,10000,5
4061,Louis Vuitton,Jeans,1,1000,6000,6
4066,Gucci,Dress,12,2000,10000,5
4071,Burberry,Suit,10,2000,5000,6
4076,Saint Laurent,Jeans,4,1200,20500,9
4081,Armani,Accessories,7,500,10000,8
4086,Dior,Hand Bag,13,4500,15500,12
4091,Valentino,Accessories,2,4500,15500,11
4096,Louis Vuitton,Accessories,7,1200,2500,1
4101,Gucci,Hand Bag,13,1200,10000,6
4106,Burberry,Dress,11,500,20500,10
4111,Saint Laurent,Accessories,14,3500,2500,5
4116,Armani,Dress,14,1200,20500,1
4121,Dior,Pant Suit,6,500,20500,1
4126,Valentino,Hand Bag,2,1200,2500,11
4131,Louis Vuitton,Jeans,0,1200,15500,8
4136,Gucci,Suit,3,500,15500,8
4141,Burberry,Pant Suit,0,1000,15500,4
4146,Saint Laurent,Pant Suit,13,3500,2500,10
4151,Armani,Jeans,3,3500,6000,12
4156,Dior,Hand Bag,7,1200,20500,1
4161,Valentino,Jeans,9,1200,10000,7
4166,Louis Vuitton,Pant Suit,3,2000,15500,9
4171,Gucci,Hand Bag,8,500,2500,10
4176,Burberry,Accessories,8,500,5000,11
4181,Saint Laurent,Hand Bag,11,2000,2500,9
4186,Armani,Suit,7,500,15500,8
4191,Dior,Jeans,14,1200,2500,1
4196,Valentino,Jeans,14,4500,10000,6
4201,Louis Vuitton,Hand Bag,1,4500,6000,9
4206,Gucci,Hand Bag,7,1200,2500,8
4211,Burberry,Accessories,10,4500,6000,8
4216,Saint Laurent,Hand Bag,5,1200,6000,10
4221,Armani,Accessories,0,1200,6000,10
4226,Dior,Dress,7,2000,10000,4
4231,Valentino,Hand Bag,7,2000,15500,1
4236,Louis Vuitton,Jeans,7,1200,10000,2
4241,Gucci,Jeans,1,1000,10000,3
4246,Burberry,Suit,5,2000,2500,5
4251,Saint Laurent,Hand Bag,5,3500,20500,5
4256,Armani,Jeans,0,500,10000,8
4261,Dior,Dress,0,500,5000,1
4266,Valentino,Jeans,8,1000,20500,5
4271,Louis Vuitton,Suit,0,1200,6000,7
4276,Gucci,Jeans,10,1200,10000,9
4281,Burberry,Jeans,13,4500,20500,12
4286,Saint Laurent,Pant Suit,9,2000,6000,10
4291,Armani,Jeans,11,1000,15500,11
4296,Dior,Hand Bag,14,2000,5000,1
4301,Valentino,Accessories,8,500,15500,9
4306,Louis Vuitton,Accessories,6,2000,15500,6
4311,Gucci,Pant Suit,8,1200,6000,10
4316,Burberry,Pant Suit,4,3500,6000,10
4321,Saint Laurent,Dress,4,500,2500,4
4326,Armani,Suit,1,4500,5000,3
4331,Dior,Dress,0,500,5000,8
4336,Valentino,Jeans,15,2000,10000,10
4341,Louis Vuitton,Dress,9,1000,2500,9
4346,Gucci,Hand Bag,4,1200,2500,4
4351,Burberry,Hand Bag,14,2000,10000,10
4356,Saint Laurent,Hand Bag,0,1200,6000,4
4361,Armani,Accessories,4,500,5000,7
4366,Dior,Pant Suit,2,1000,2500,9
4371,Valentino,Jeans,3,1200,2500,3
4376,Louis Vuitton,Jeans,10,3500,15500,7
4381,Gucci,Suit,13,4500,10000,8
4386,Burberry,Suit,10,500,10000,11
4391,Saint Laurent,Accessories,3,1200,20500,4
4396,Armani,Dress,0,3500,20500,11
4401,Dior,Dress,3,3500,10000,1
4406,Valentino,Accessories,6,1200,15500,12
4411,Louis Vuitton,Jeans,14,2000,15500,3
4416,Gucci,Jeans,6,3500,2500,6
4421,Burberry,Dress,12,1000,6000,8
4426,Saint Laurent,Dress,5,1200,15500,2
4431,Armani,Jeans,9,500,2500,5
4436,Dior,Hand Bag,7,3500,10000,7
4441,Valentino,Pant Suit,12,500,20500,10
4446,Louis Vuitton,Hand Bag,0,1200,20500,3
4451,Gucci,Accessories,1,500,20500,12
4456,Burberry,Dress,5,2000,20500,2
4461,Saint Laurent,Pant Suit,9,2000,10000,1
4466,Armani,Hand Bag,9,3500,2500,5
4471,Dior,Hand Bag,14,2000,15500,11
4476,Valentino,Jeans,5,4500,5000,8
4481,Louis Vuitton,Pant Suit,15,2000,2500,5
4486,Gucci,Hand Bag,1,4500,5000,12
4491,Burberry,Dress,0,1200,2500,12
4496,Saint Laurent,Suit,9,2000,6000,1
4501,Armani,Pant Suit,0,1200,15500,10
4506,Dior,Hand Bag,14,3500,15500,2
4511,Valentino,Accessories,14,2000,6000,7
4516,Louis Vuitton,Pant Suit,15,1000,5000,5
4521,Gucci,Accessories,12,4500,10000,9
4526,Burberry,Accessories,9,3500,2500,3
4531,Saint Laurent,Jeans,5,3500,5000,4
4536,Armani,Hand Bag,3,1000,15500,3
4541,Dior,Pant Suit,7,1200,20500,10
4546,Valentino,Hand Bag,1,3500,10000,10
4551,Louis Vuitton,Suit,3,500,15500,5
4556,Gucci,Jeans,2,4500,2500,9
4561,Burberry,Dress,14,2000,6000,9
4566,Saint Laurent,Accessories,9,1000,10000,2
4571,Armani,Suit,5,3500,15500,8
4576,Dior,Hand Bag,4,3500,2500,9
4581,Valentino,Suit,4,2000,20500,2
4586,Louis Vuitton,Hand Bag,15,4500,20500,12
4591,Gucci,Dress,9,4500,20500,11
4596,Burberry,Jeans,9,3500,20500,11
4601,Saint Laurent,Accessories,9,1000,20500,12
4606,Armani,Jeans,2,4500,5000,6
4611,Dior,Hand Bag,13,1200,2500,2
4616,Valentino,Pant Suit,0,2000,10000,10
4621,Louis Vuitton,Dress,4,500,20500,4
4626,Gucci,Accessories,12,500,2500,10
4631,Burberry,Jeans,13,4500,10000,6
4636,Saint Laurent,Hand Bag,5,1000,2500,9
4641,Armani,Pant Suit,8,500,2500,1
4646,Dior,Dress,7,3500,6000,9
4651,Valentino,Hand Bag,8,1200,15500,12
4656,Louis Vuitton,Jeans,2,2000,6000,1
4661,Gucci,Pant Suit,9,500,6000,8
4666,Burberry,Accessories,4,1200,6000,8
4671,Saint Laurent,Suit,13,1200,2500,4
4676,Armani,Accessories,5,2000,10000,5
4681,Dior,Accessories,15,500,6000,6
4686,Valentino,Jeans,5,4500,5000,5
4691,Louis Vuitton,Hand Bag,5,500,10000,10
4696,Gucci,Hand Bag,15,4500,2500,6
4701,Burberry,Jeans,13,2000,5000,3
4706,Saint Laurent,Accessories,13,1200,10000,9
4711,Armani,Pant Suit,12,4500,10000,12
4716,Dior,Pant Suit,7,4500,10000,10
4721,Valentino,Pant Suit,1,3500,15500,6
4726,Louis Vuitton,Jeans,7,4500,10000,3
4731,Gucci,Dress,10,1200,10000,2
4736,Burberry,Accessories,14,4500,10000,5
4741,Saint Laurent,Suit,14,2000,10000,12
4746,Armani,Jeans,2,2000,20500,6
4751,Dior,Jeans,14,1000,6000,4
4756,Valentino,Dress,2,1200,6000,9
4761,Louis Vuitton,Suit,10,500,6000,2
4766,Gucci,Hand Bag,8,1200,10000,5
4771,Burberry,Accessories,14,1200,15500,10
4776,Saint Laurent,Hand Bag,3,2000,5000,2
4781,Armani,Jeans,9,500,2500,6
4786,Dior,Suit,5,1200,15500,12
4791,Valentino,Dress,4,1200,6000,12
4796,Louis Vuitton,Pant Suit,11,1000,5000,12
4801,Gucci,Accessories,14,500,10000,4
4806,Burberry,Accessories,0,3500,2500,2
4811,Saint Laurent,Hand Bag,5,1200,15500,3
4816,Armani,Dress,9,500,10000,5
4821,Dior,Hand Bag,8,1200,10000,10
4826,Valentino,Jeans,1,3500,15500,9
4831,Louis Vuitton,Dress,2,3500,6000,7
4836,Gucci,Jeans,12,1000,10000,12
4841,Burberry,Jeans,8,2000,6000,12
4846,Saint Laurent,Accessories,5,4500,2500,8
4851,Armani,Accessories,1,500,5000,11
4856,Dior,Hand Bag,6,1200,15500,1
4861,Valentino,Suit,10,3500,15500,9
4866,Louis Vuitton,Jeans,14,4500,15500,6
4871,Gucci,Dress,11,2000,2500,11
4876,Burberry,Hand Bag,11,500,15500,12
4881,Saint Laurent,Accessories,6,500,2500,2
4886,Armani,Accessories,10,3500,20500,9
4891,Dior,Accessories,6,3500,5000,7
4896,Valentino,Hand Bag,5,3500,10000,7
4901,Louis Vuitton,Accessories,8,500,6000,5
4906,Gucci,Jeans,5,4500,2500,2
4911,Burberry,Suit,5,500,6000,12
4916,Saint Laurent,Suit,1,4500,10000,10
4921,Armani,Hand Bag,3,4500,10000,6
4926,Dior,Jeans,6,1200,20500,5
4931,Valentino,Hand Bag,14,2000,20500,4
4936,Louis Vuitton,Dress,10,3500,15500,1
4941,Gucci,Pant Suit,14,4500,20500,7
4946,Burberry,Accessories,9,1000,20500,12
4951,Saint Laurent,Hand Bag,11,1000,10000,11
4956,Armani,Suit,14,500,20500,6
4961,Dior,Dress,10,500,6000,8
4966,Valentino,Pant Suit,9,1000,5000,4
4971,Louis Vuitton,Pant Suit,5,4500,2500,10
4976,Gucci,Jeans,2,3500,2500,11
4981,Burberry,Dress,11,3500,20500,5
4986,Saint Laurent,Accessories,13,1000,20500,12
4991,Armani,Accessories,9,2000,20500,3
4996,Dior,Pant Suit,5,1000,6000,12
5001,Valentino,Dress,7,4500,6000,2
5006,Louis Vuitton,Jeans,1,1200,2500,4
5011,Gucci,Dress,10,2000,5000,9
5016,Burberry,Jeans,8,3500,15500,12
5021,Saint Laurent,Accessories,15,4500,20500,8
5026,Armani,Pant Suit,4,3500,15500,12
5031,Dior,Pant Suit,1,4500,20500,9
5036,Valentino,Pant Suit,7,1000,15500,5
5041,Louis Vuitton,Suit,15,1200,2500,7
5046,Gucci,Hand Bag,2,1200,20500,9
5051,Burberry,Dress,1,2000,6000,8
5056,Saint Laurent,Pant Suit,5,500,2500,6
5061,Armani,Jeans,9,4500,15500,12
5066,Dior,Hand Bag,0,1200,15500,6
5071,Valentino,Dress,6,3500,5000,3
5076,Louis Vuitton,Dress,3,500,20500,4
5081,Gucci,Hand Bag,5,3500,6000,6
5086,Burberry,Hand Bag,2,500,20500,3
5091,Saint Laurent,Jeans,10,1200,15500,7
5096,Armani,Suit,5,500,5000,11
5101,Dior,Suit,4,3500,15500,6
5106,Valentino,Suit,7,1200,15500,4
5111,Louis Vuitton,Jeans,6,500,2500,8
5116,Gucci,Jeans,7,500,6000,10
5121,Burberry,Dress,13,2000,10000,3
5126,Saint Laurent,Pant Suit,8,1200,6000,2
5131,Armani,Pant Suit,4,1000,15500,9
5136,Dior,Hand Bag,15,1000,2500,10
5141,Valentino,Pant Suit,8,1200,6000,11
5146,Louis Vuitton,Suit,11,4500,2500,9
5151,Gucci,Jeans,2,1000,10000,8
5156,Burberry,Dress,2,500,6000,11
5161,Saint Laurent,Dress,6,1200,10000,9
5166,Armani,Pant Suit,6,1200,5000,12
5171,Dior,Hand Bag,7,4500,2500,10
5176,Valentino,Hand Bag,11,1000,2500,7
5181,Louis Vuitton,Hand Bag,11,4500,10000,3
5186,Gucci,Suit,15,1200,10000,2
5191,Burberry,Pant Suit,3,4500,6000,2
5196,Saint Laurent,Jeans,5,500,15500,1
5201,Armani,Suit,4,4500,20500,5
5206,Dior,Suit,12,3500,20500,7
5211,Valentino,Pant Suit,8,3500,6000,9
5216,Louis Vuitton,Jeans,13,2000,15500,10
5221,Gucci,Dress,8,1200,6000,8
5226,Burberry,Accessories,0,500,6000,11
5231,Saint Laurent,Pant Suit,13,1000,5000,7
5236,Armani,Pant Suit,6,2000,20500,9
5241,Dior,Dress,2,1000,6000,3
5246,Valentino,Dress,11,1200,6000,2
5251,Louis Vuitton,Pant Suit,11,4500,20500,2
5256,Gucci,Pant Suit,9,3500,5000,9
5261,Burberry,Hand Bag,10,1000,2500,12
5266,Saint Laurent,Hand Bag,5,1000,2500,2
5271,Armani,Pant Suit,14,1200,20500,1
5276,Dior,Jeans,2,500,5000,10
5281,Valentino,Hand Bag,5,1200,20500,9
5286,Louis Vuitton,Dress,8,1200,5000,4
5291,Gucci,Suit,11,500,20500,8
5296,Burberry,Hand Bag,8,1000,6000,2
5301,Saint Laurent,Hand Bag,13,3500,15500,1
5306,Armani,Dress,2,4500,2500,9
5311,Dior,Dress,7,2000,10000,3
5316,Valentino,Jeans,6,4500,2500,5
5321,Louis Vuitton,Suit,11,3500,2500,6
5326,Gucci,Accessories,9,1000,20500,8
5331,Burberry,Jeans,6,500,10000,7
5336,Saint Laurent,Hand Bag,15,2000,5000,4
5341,Armani,Dress,3,500,6000,3
5346,Dior,Jeans,15,1000,5000,10
5351,Valentino,Pant Suit,13,1000,2500,4
5356,Louis Vuitton,Hand Bag,4,1200,10000,3
5361,Gucci,Accessories,0,1200,15500,7
5366,Burberry,Accessories,2,4500,20500,10
5371,Saint Laurent,Accessories,12,4500,10000,1
5376,Armani,Pant Suit,3,3500,10000,8
5381,Dior,Jeans,8,2000,6000,8
5386,Valentino,Accessories,12,2000,6000,5
5391,Louis Vuitton,Hand Bag,9,3500,20500,8
5396,Gucci,Pant Suit,11,4500,6000,6
5401,Burberry,Suit,9,3500,6000,7
5406,Saint Laurent,Pant Suit,12,1200,20500,2
5411,Armani,Suit,6,4500,2500,8
5416,Dior,Suit,0,4500,2500,3
5421,Valentino,Jeans,15,1200,15500,6
5426,Louis Vuitton,Suit,5,3500,2500,7
5431,Gucci,Pant Suit,6,500,2500,10
5436,Burberry,Accessories,6,500,20500,9
5441,Saint Laurent,Dress,13,4500,10000,4
5446,Armani,Pant Suit,12,1000,15500,1
5451,Dior,Pant Suit,8,500,10000,2
5456,Valentino,Jeans,11,500,2500,12
5461,Louis Vuitton,Suit,9,3500,10000,12
5466,Gucci,Jeans,14,3500,2500,11
5471,Burberry,Pant Suit,4,2000,10000,2
5476,Saint Laurent,Suit,7,500,10000,11
5481,Armani,Accessories,6,3500,5000,12
5486,Dior,Accessories,5,1000,15500,4
5491,Valentino,Jeans,11,3500,10000,10
5496,Louis Vuitton,Pant Suit,14,3500,2500,9
5501,Gucci,Accessories,9,500,15500,10
5506,Burberry,Jeans,10,500,6000,2
5511,Saint Laurent,Accessories,1,500,15500,8
5516,Armani,Hand Bag,14,4500,15500,10
5521,Dior,Accessories,9,1000,5000,10
5526,Valentino,Jeans,14,1200,5000,10
5531,Louis Vuitton,Pant Suit,2,1200,2500,3
5536,Gucci,Pant Suit,13,3500,5000,2
5541,Burberry,Hand Bag,7,500,20500,1
5546,Saint Laurent,Suit,5,2000,2500,1
5551,Armani,Hand Bag,6,1200,6000,1
5556,Dior,Hand Bag,14,1200,2500,12
5561,Valentino,Jeans,6,4500,20500,2
5566,Louis Vuitton,Suit,8,4500,6000,4
5571,Gucci,Pant Suit,11,4500,5000,5
5576,Burberry,Pant Suit,2,1000,20500,11
5581,Saint Laurent,Hand Bag,5,2000,10000,3
5586,Armani,Hand Bag,11,4500,15500,12
5591,Dior,Suit,6,3500,5000,6
5596,Valentino,Suit,0,3500,10000,3
5601,Louis Vuitton,Pant Suit,9,1200,10000,5
5606,Gucci,Hand Bag,7,500,5000,12
5611,Burberry,Dress,6,4500,10000,4
5616,Saint Laurent,Jeans,10,1000,20500,2
5621,Armani,Jeans,9,1000,5000,5
5626,Dior,Suit,12,4500,20500,11
5631,Valentino,Suit,8,3500,15500,6
5636,Louis Vuitton,Hand Bag,9,3500,6000,12
5641,Gucci,Accessories,2,3500,2500,4
5646,Burberry,Jeans,7,2000,20500,3
5651,Saint Laurent,Dress,15,2000,10000,9
5656,Armani,Dress,9,500,10000,7
5661,Dior,Jeans,13,1000,6000,10
5666,Valentino,Accessories,9,2000,5000,3
5671,Louis Vuitton,Jeans,6,2000,5000,4
5676,Gucci,Dress,3,1000,2500,4
5681,Burberry,Suit,10,4500,15500,1
5686,Saint Laurent,Suit,10,4500,20500,1
5691,Armani,Dress,0,4500,15500,2
5696,Dior,Dress,7,4500,10000,8
5701,Valentino,Jeans,1,3500,2500,4
5706,Louis Vuitton,Suit,2,500,20500,3
5711,Gucci,Accessories,6,1200,15500,4
5716,Burberry,Hand Bag,7,2000,15500,8
5721,Saint Laurent,Suit,7,500,20500,3
5726,Armani,Suit,9,3500,15500,6
5731,Dior,Dress,13,4500,6000,10
5736,Valentino,Jeans,12,3500,2500,5
5741,Louis Vuitton,Jeans,12,500,6000,10
5746,Gucci,Suit,6,500,6000,9
5751,Burberry,Jeans,11,2000,15500,6
5756,Saint Laurent,Jeans,6,1200,2500,6
5761,Armani,Pant Suit,10,2000,10000,5
5766,Dior,Jeans,1,1000,10000,5
5771,Valentino,Jeans,6,500,5000,12
5776,Louis Vuitton,Suit,8,1200,20500,3
5781,Gucci,Jeans,6,500,2500,12
5786,Burberry,Pant Suit,6,4500,10000,12
5791,Saint Laurent,Dress,11,1200,2500,9
5796,Armani,Accessories,2,3500,5000,10
5801,Dior,Dress,11,500,6000,7
5806,Valentino,Accessories,13,500,20500,5
5811,Louis Vuitton,Jeans,10,2000,10000,3
5816,Gucci,Suit,3,3500,10000,9
5821,Burberry,Pant Suit,12,3500,6000,10
5826,Saint Laurent,Jeans,15,500,10000,11
5831,Armani,Accessories,12,1000,5000,1
5836,Dior,Hand Bag,1,2000,10000,8
5841,Valentino,Suit,14,3500,5000,12
5846,Louis Vuitton,Jeans,8,3500,6000,12
5851,Gucci,Hand Bag,10,3500,10000,8
5856,Burberry,Dress,7,3500,10000,7
5861,Saint Laurent,Pant Suit,5,2000,5000,5
5866,Armani,Pant Suit,12,2000,15500,7
5871,Dior,Accessories,7,4500,10000,10
5876,Valentino,Hand Bag,12,4500,5000,10
5881,Louis Vuitton,Jeans,13,2000,2500,6
5886,Gucci,Suit,9,3500,10000,11
5891,Burberry,Suit,3,1000,10000,6
5896,Saint Laurent,Suit,10,3500,6000,5
5901,Armani,Hand Bag,5,500,6000,6
5906,Dior,Hand Bag,2,500,15500,10
5911,Valentino,Jeans,7,1200,6000,4
5916,Louis Vuitton,Hand Bag,6,1000,10000,6
5921,Gucci,Jeans,0,2000,5000,4
5926,Burberry,Suit,15,1200,5000,11
5931,Saint Laurent,Accessories,10,500,10000,3
5936,Armani,Dress,1,3500,15500,4
5941,Dior,Suit,5,1200,20500,10
5946,Valentino,Hand Bag,1,1200,6000,10
5951,Louis Vuitton,Suit,4,3500,2500,12
5956,Gucci,Suit,4,500,2500,6
5961,Burberry,Jeans,10,4500,10000,11
5966,Saint Laurent,Pant Suit,10,4500,2500,5
5971,Armani,Suit,3,1000,2500,3
5976,Dior,Accessories,14,3500,20500,1
5981,Valentino,Dress,5,2000,2500,3
5986,Louis Vuitton,Accessories,11,2000,5000,11
5991,Gucci,Suit,13,2000,6000,5
5996,Burberry,Dress,8,3500,2500,1
1001,Armani,Accessories,9,2000,15500,1
1006,Dior,Suit,13,1200,2500,7
1011,Valentino,Jeans,2,1200,10000,7
1016,Louis Vuitton,Pant Suit,12,1000,10000,6
1021,Gucci,Hand Bag,5,1200,6000,4
1026,Burberry,Suit,14,4500,15500,4
1031,Saint Laurent,Jeans,7,500,6000,10
1036,Armani,Hand Bag,11,1000,10000,12
1041,Dior,Suit,6,500,6000,2
1046,Valentino,Hand Bag,0,3500,10000,9
1051,Louis Vuitton,Accessories,10,2000,10000,5
1056,Gucci,Accessories,3,3500,5000,4
1061,Burberry,Pant Suit,14,3500,6000,4
1066,Saint Laurent,Dress,10,1200,10000,12
1071,Armani,Accessories,13,4500,5000,1
1076,Dior,Jeans,4,500,15500,10
1081,Valentino,Accessories,9,1200,2500,3
1086,Louis Vuitton,Jeans,1,1000,15500,2
1091,Gucci,Dress,2,4500,2500,5
1096,Burberry,Jeans,3,2000,6000,11
1101,Saint Laurent,Suit,9,2000,5000,7
1106,Armani,Jeans,11,500,10000,11
1111,Dior,Hand Bag,5,1000,10000,2
1116,Valentino,Dress,14,2000,5000,10
1121,Louis Vuitton,Suit,4,2000,6000,12
1126,Gucci,Accessories,15,1000,6000,3
1131,Burberry,Hand Bag,15,1200,5000,4
1136,Saint Laurent,Jeans,2,4500,2500,3
1141,Armani,Dress,5,1000,6000,12
1146,Dior,Accessories,7,3500,6000,9
1151,Valentino,Hand Bag,9,2000,6000,9
1156,Louis Vuitton,Hand Bag,9,1200,15500,11
1161,Gucci,Suit,8,1000,6000,12
1166,Burberry,Suit,1,3500,2500,1
1171,Saint Laurent,Dress,6,2000,10000,2
1176,Armani,Dress,11,2000,10000,9
1181,Dior,Hand Bag,0,1200,6000,4
1186,Valentino,Accessories,6,3500,10000,5
1191,Louis Vuitton,Suit,3,4500,10000,1
1196,Gucci,Dress,6,4500,6000,11
1201,Burberry,Hand Bag,10,500,5000,7
1206,Saint Laurent,Suit,7,1200,10000,9
1211,Armani,Accessories,14,500,6000,12
1216,Dior,Suit,9,4500,5000,1
1221,Valentino,Suit,9,3500,6000,5
1226,Louis Vuitton,Dress,7,2000,20500,12
1231,Gucci,Suit,1,2000,6000,7
1236,Burberry,Accessories,11,500,5000,5
1241,Saint Laurent,Jeans,15,500,20500,10
1246,Armani,Pant Suit,9,3500,2500,5
1251,Dior,Jeans,14,2000,2500,2
1256,Valentino,Dress,5,1000,10000,9
1261,Louis Vuitton,Suit,7,3500,15500,11
1266,Gucci,Hand Bag,7,500,15500,1
1271,Burberry,Suit,12,2000,6000,11
1276,Saint Laurent,Hand Bag,12,3500,10000,4
1281,Armani,Hand Bag,2,1200,15500,9
1286,Dior,Pant Suit,7,2000,15500,10
1291,Valentino,Pant Suit,7,2000,5000,7
1296,Louis Vuitton,Pant Suit,12,3500,15500,4
1301,Gucci,Suit,13,2000,10000,1
1306,Burberry,Hand Bag,9,3500,15500,1
1311,Saint Laurent,Accessories,12,500,20500,1
1316,Armani,Hand Bag,1,1200,6000,11
1321,Dior,Hand Bag,13,2000,20500,11
1326,Valentino,Dress,1,1200,20500,1
1331,Louis Vuitton,Jeans,5,2000,5000,5
1336,Gucci,Accessories,3,2000,10000,2
1341,Burberry,Hand Bag,5,500,5000,8
1346,Saint Laurent,Jeans,4,1000,6000,3
1351,Armani,Suit,5,500,6000,11
1356,Dior,Hand Bag,1,4500,20500,11
1361,Valentino,Accessories,10,4500,5000,11
1366,Louis Vuitton,Dress,8,2000,20500,6
1371,Gucci,Dress,9,4500,15500,11
1376,Burberry,Suit,15,500,20500,6
1381,Saint Laurent,Dress,6,1200,6000,1
1386,Armani,Suit,10,4500,5000,1
1391,Dior,Pant Suit,10,2000,5000,7
1396,Valentino,Suit,7,3500,15500,6
1401,Louis Vuitton,Pant Suit,8,4500,2500,12
1406,Gucci,Jeans,7,1000,20500,9
1411,Burberry,Dress,15,1000,10000,9
1416,Saint Laurent,Dress,10,1200,20500,4
1421,Armani,Suit,3,1200,15500,7
1426,Dior,Accessories,3,500,10000,5
1431,Valentino,Suit,7,1200,5000,12
1436,Louis Vuitton,Hand Bag,5,1000,5000,10
1441,Gucci,Accessories,6,3500,20500,4
1446,Burberry,Accessories,2,1000,2500,10
1451,Saint Laurent,Hand Bag,4,2000,5000,11
1456,Armani,Hand Bag,11,3500,15500,6
1461,Dior,Accessories,6,1200,20500,5
1466,Valentino,Dress,9,4500,10000,2
1471,Louis Vuitton,Jeans,12,1000,5000,10
1476,Gucci,Pant Suit,7,2000,20500,1
1481,Burberry,Hand Bag,13,1000,6000,1
1486,Saint Laurent,Pant Suit,5,4500,5000,8
1491,Armani,Suit,1,4500,2500,2
1496,Dior,Dress,11,1200,5000,11
1501,Valentino,Accessories,15,500,6000,6
1506,Louis Vuitton,Jeans,2,2000,2500,2
1511,Gucci,Pant Suit,5,2000,5000,10
1516,Burberry,Dress,5,4500,2500,10
1521,Saint Laurent,Jeans,10,3500,6000,2
1526,Armani,Hand Bag,4,1200,20500,10
1531,Dior,Jeans,11,3500,6000,11
1536,Valentino,Jeans,12,1000,10000,8
1541,Louis Vuitton,Hand Bag,0,4500,5000,1
1546,Gucci,Dress,4,2000,6000,11
1551,Burberry,Hand Bag,9,500,20500,10
1556,Saint Laurent,Pant Suit,7,2000,10000,6
1561,Armani,Jeans,8,1200,20500,8
1566,Dior,Pant Suit,8,500,6000,11
1571,Valentino,Pant Suit,11,1200,10000,2
1576,Louis Vuitton,Suit,15,3500,5000,10
1581,Gucci,Suit,12,4500,15500,8
1586,Burberry,Pant Suit,0,500,20500,11
1591,Saint Laurent,Jeans,11,1200,6000,3
1596,Armani,Dress,13,1000,10000,11
1601,Dior,Suit,8,1200,10000,8
1606,Valentino,Jeans,14,3500,5000,11
1611,Louis Vuitton,Pant Suit,13,4500,15500,1
1616,Gucci,Hand Bag,6,1200,2500,4
1621,Burberry,Jeans,10,2000,6000,6
1626,Saint Laurent,Dress,13,2000,15500,11
1631,Armani,Dress,9,1200,20500,3
1636,Dior,Jeans,8,3500,10000,1
1641,Valentino,Pant Suit,0,500,10000,10
1646,Louis Vuitton,Accessories,8,2000,15500,1
1651,Gucci,Jeans,1,500,15500,12
1656,Burberry,Suit,13,500,5000,7
1661,Saint Laurent,Accessories,15,3500,6000,6
1666,Armani,Jeans,10,1200,5000,10
1671,Dior,Pant Suit,11,1200,20500,10
1676,Valentino,Suit,6,2000,10000,3
1681,Louis Vuitton,Suit,4,1200,15500,6
1686,Gucci,Hand Bag,9,1200,10000,4
1691,Burberry,Dress,15,1200,10000,1
1696,Saint Laurent,Accessories,9,1200,20500,3
1701,Armani,Hand Bag,4,4500,2500,10
1706,Dior,Hand Bag,14,1000,10000,5
1711,Valentino,Dress,4,500,5000,11
1716,Louis Vuitton,Jeans,13,1200,20500,2
1721,Gucci,Pant Suit,15,4500,20500,9
1726,Burberry,Suit,6,4500,2500,7
1731,Saint Laurent,Jeans,3,4500,15500,11
1736,Armani,Suit,12,4500,15500,3
1741,Dior,Dress,2,500,6000,1
1746,Valentino,Jeans,14,1000,5000,4
1751,Louis Vuitton,Hand Bag,5,1200,6000,3
1756,Gucci,Suit,2,3500,10000,6
1761,Burberry,Suit,10,500,5000,7
1766,Saint Laurent,Jeans,3,500,15500,12
1771,Armani,Jeans,2,500,20500,3
1776,Dior,Jeans,8,4500,5000,1
1781,Valentino,Dress,2,500,20500,1
1786,Louis Vuitton,Jeans,8,2000,15500,12
1791,Gucci,Jeans,3,2000,6000,7
1796,Burberry,Jeans,4,2000,5000,2
1801,Saint Laurent,Suit,3,1000,5000,2
1806,Armani,Suit,8,500,2500,2
1811,Dior,Hand Bag,15,2000,6000,11
1816,Valentino,Accessories,4,3500,20500,7
1821,Louis Vuitton,Pant Suit,12,1200,10000,2
1826,Gucci,Hand Bag,12,4500,20500,11
1831,Burberry,Accessories,6,4500,6000,3
1836,Saint Laurent,Pant Suit,3,1000,10000,4
1841,Armani,Hand Bag,15,2000,5000,8
1846,Dior,Pant Suit,0,4500,10000,1
1851,Valentino,Suit,1,500,5000,8
1856,Louis Vuitton,Jeans,9,1000,20500,3
1861,Gucci,Suit,6,500,20500,1
1866,Burberry,Dress,0,500,20500,4
